,merchant_token,merchant_name,product_asin,product_name,product_average_review,review_user,review_rating,review_title,review_date,review_verified,review_content,review_helpful_vote
74829,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGCACQTWNGRZXW753GYSZI6O5EGQ,2,Poor cable to host - drops connection,2020-02-29,True,"My primary complaint regarding this product is that its (captive) host connection cable is rather short (which I don't have a problem with), but it's rather stiff and the host (USB A) connection is rather finicky; if it's bumped or shifted, the connection to the host will often be interrupted. I don't know if this is due to broken wires inside the cable (which has no strain reliefs), or just a bad USB-A plug design. The stiffness of the host cable makes such disturbances inevitable when adding or removing devices from the hub, and it also makes placing the hub where you want it difficult.My other complaint - not nearly as big of an issue as the above - is that there's no option for providing external power. I understood at the time of purchase that it would not come with an external power supply, but I was led to believe by the product pictures that I could provide my own power supply if I wanted a self-powered option. However, since I knew up front that I was buying the bus-powered model, I can't complain too much about the lack of a self-powered option.Were it not for the stiff host cable and unreliable host connection, I'd give this hub at least a 4- or 5-star rating. It's a fully USB 3.0 compliant bus-powered hub, it's lightweight, small and portable. I typically connect this hub to the pass-through port on my keyboard, and use it primarily to connect flash drives and wireless transceivers for HID devices (Logitech wireless mouse and game controllers).",
74830,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFYR6WBOHXTHO752QW3H3GWWKEDA,5,This hub has been great for me.,2018-06-06,True,"I bought 2 of these + one extender cable.  I have had nothing but good luck with them.  I say luck because it seems that others have not had such good news.  I usually trust the Anker brand.  None of their products have let me down so far.  So many computer/laptop USB ports have no power.  Sometimes, there will be one with power.  I usually don't have all the ports in use at any one time, but I usually need power on all the devices that I connect.  My hub is connected to a USB 3.0 port that has power.  I would NOT use this hub to permanently connect hard drives.  Since my PC port has power even when the PC is off, I sometimes charge things overnight via this hub.  I have never had a problem doing this.Some have described problems with Wi-Fi interference.  I haven't, but there could be situations where this could be a problem.  I think I'll look at the Anker aluminum hubs for my applications where this might be a problem.  The orientation of the ports on the aluminum hub would also help with the orientation of some devices that I might plug into the hub.All in all, I have to say that this hub has been very helpful to me, and has solved several problems.",
74831,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEV6RHORBENTRW6K6V5X6CWCRYBQ,2,Kills WiFi on MacBook Pro - but Anker customer service is GREAT :-),2018-10-04,True,"(Updated 10/17/18, after hearing from Anker Customer Service)I still don't recommend this hub for Macbook Pro owners (late 2016 model), as it creates radio-frequency interference, especially if a hard drive is plugged into it. My original review is below, describing the problems I had.)BUT, that said, I absolutely *love* Anker, and they stand behind their products. They saw my negative review here, and reached out to ask if they could replace the product or give me a refund. Since I figured that the RF issue was a design problem, I said I'd prefer a refund, which they did, and quickly.While I had a bad experience with this product, I'm still an Anker fan (even more than before), and will continue to buy their products over those offered by others. This was my only remotely negative experience with an Anker product, and they reached out to me without prompting.So... I've increased the rating to 2 stars from one, as I hope my review will save someone from having the same trouble I did - but Anker deserves a lot of credit for their excellent customer service!-----I usually love Anker products, and own a lot of them. This little hub cost me a day's worth of WiFi connection and hours of troubleshooting on a recent trip.The short story: This thing apparently puts out RF interference, so when it's plugged into a MacBook Pro USB-C port, it'll jam the WiFi signal. I was tearing my hair over the hotel WiFi until I finally lugged my laptop down to the front desk to show them the problem. Lo and behold, it worked perfectly, was actually very high-speed. Went back to my room, it was working and very fast there as well. Huh, mystery of the universe. I got to work, plugged all my stuff back into the laptop, and the WiFi was dead again. An hour or so of plugging and unplugging things one at a time, rebooting, etc, showed me that this hub was the culprit. It was particularly bad if it had anything plugged into it that was drawing much current, especially a portable hard drive I had. (It turns out that portable hard drives can cause similar problems with WiFi, but this hub compounded it.)So a word to the wise: If you're having problems with hotel WiFi, try unplugging everything from your laptop, and see if things improve. One symptom of a device causing problems is that you'll see a lot fewer networks identified in your WiFi login dialog with the device plugged in than not. If a device is causing interference, only the strongest (if any) nodes will get through.Wow, I sure wish someone had told me about this, I ended up being out of WiFi contact for an entire day, and lots hours trying to upload things and make it work. (It even jammed my iPhone WiFi, so I couldn't use my cellphone to substitute for the ""bad"" hotel WiFi, which I've done in a pinch before.)",1.0
74832,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFA4CU7DFZFR5NNDMN646SM7XDLQ,4,"After 3 years, here is what I think",2020-03-24,True,"I bought this tiny little hub in 2017. It's 2020 now, so here it what I think.1. It still works well, meaning Anker does a great job at making reliable product. I put faith in Anker, and it didn't let me down!2. Why 4 stars? I didn't know what Hard Drive draws more power, and... I should have bought a powered hub. As a result, I couldn't use more than 1 Hard Drive on this Hub. What is the point of buying a Hub, but can only use 1 Hard Drive LMAO!3. Apple MacBook Issue: I have a Retina MacBook Pro 15"" and.... sometime this hub DOESN'T WORK. It's not Anker's fault though. It's APPLE'S. APPLE.... YOU SUCK... You should make sure that other peripherals work smoothly. If there is an issues, I usually unplug and re-plug again, but it's annoying.TLDR: Buy a powered hub if you plan on having more than 1 Hard Drive connected. If you only have KeyBoard, Mouse, USB Flash Drive, Printer, tiny small donut stuff, you are Gucci. If you have a MacBook, prepare yourself to unplug and re-plug when things not working.",
74833,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGWCOROHSA4PGUVLBYUDU7LYXWHA,5,"ok at first but then had some issues, ps4 owners may not want to buy this hub",2017-10-30,True,"Update:Shortly after writing my review Anker contacted me and asked to send me an upgraded version usb hub with adapter, after a day of playing with the new hub connected my ps4 controller has had no issues with it.Original Review:I wanted to used this for my ps4 slim I read the reviews about ps4 controller losing connection and random movements when plugged in to charge through it and thought it wouldn't be an issue since I was not going to use it for that purpose, I was just going to use it for usb flash drives and worked perfectly for that for the first few days. Then my controller not even near it started to freak out on me. I tried everything even switching to another controller same thing. Then I tried unplugging the usb hub and it worked fine, so it appears that even if you don't use it as a charging port it will still affect the controller meaning I can't use it. I just wanted to warn other ps4 owner if you want to use this hub you may have issues.",2.0
74834,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHC6CMEYF7H2BOKVLS7MXWY6C5UA,3,"GREAT Customer Service, but 2nd one also causes my very up-to-date laptop to crash",2019-02-25,True,"Fantastic customer service, right on top of the review, but still caused blue screen of death crashes.  :-(  I own a software development company, so I have a lot of experience using peripherals.  I ordered this because my business partner ""borrowed"" my old one (different brand, still going strong after 10 yrs).  This had good ratings, but it causes my computer to crash.  I've run diagnostics, but it's buggy.  I'm running a new, high-end, 4K laptop and the port just keeps causing issues with Windows 10.  It's sleek design, well-made, but no matter how many times I update software and reinstall it and change permissions, the laptop will crash and become unresponsive until I change out port extenders.",1.0
74835,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG27FUU72YO4VHRIC2WAEMD4ZW2A,3,Works fine but,2020-12-17,True,"It works just fine and does exactly what the verbiage says it does.  But, it's super light and has a very short stiff cord.  That's all ok if you don't mind it flipping over on your desk.  The connector is oriented such that the ports always seem to point away from the user.  A very minor issue I guess, but what that means is you cannot plug in anything one-handed.  You have stop what you're doing, grab the unit, turn it around and then insert the device's cable connector.  Same thing to disconnect the device.  My workaround, partial, was to Velcro to my desk top.  But it still takes two hands to plug anything in.  I much prefer the Anker powered units with vertical insertion; easy one-handed plug in and you can work the connector out one-handed with a little manipulation.",
74836,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEOFHOWUL2HF7O7O4T736M4AT22A,3,Does not work with Tesla,2020-06-13,True,"I bought this to split the single micro USB into several USB ports on my Tesla Model Y.  It would not work reliably with the portable SD card reader and the Sandisk microSD card (both high quality).  The card reader and memory card do work directly with the port, so I know it's not the card and reader.  The Anker USB hub would sometimes allow the SD card to be seen but sporadically.  (Nothing else was connected to the USB hub at the time, just the SD card reader.)Anker reached out and refunded the order which was amazing customer service.  I was originally quite disappointed because the order was listed as no returns, so I was surprised when we were contacted by Anker.  They pointed out that the hub I bought was meant for charging so I'm glad they set me straight.  I'll get a powered hub next time.",
74837,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGLKUQI4FXXPIY7LT7DUD7TME4UQ,5,"Love this little USB data hub. VERY nice and small, very convenient for my USB drives!",2017-06-21,True,"This is a nice USB data hub for the money. Actually, for the $9 that I paid, it's GREAT for the money. USB ports are always out-of-reach (or there aren't enough of them), far from convenient. I always wished my displays would have a row of USB plugs on the front for easy connecting of USB devices, but they don't (hint, hint, display manufacturers!). Enter the Anker 4-Port USB 3.0 Ultra Slim Data Hub! It is very compact indeed and light as a feather to easily keep in my briefcase. I added an extension cable to one (I bought 2) and ran it up from the tower under my desk to my desktop and can now conveniently plug in USB thumb drives and the like. It even powered my USB headset just fine. The only thing it wouldn't do was charge my phone, but that's fine, I really wanted it for easy access to USB drives.In addition to my desktop, I use another on my Windows 10 laptop too. No problems, just very handy!",2.0
74838,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEFCX547RTEONARVJOM7AJU3EAXA,3,Caused me two big headaches - but second one worked,2018-01-31,True,"I have a desktop computer and have two 3 terabits external drives.  I used this and lost my indexing.  I stopped  using in and had to waste 24 hours rebuilding the indexing.  After a week or so I thought maybe something else caused the problem, so I tried it again.  Guess what, I lost my indexing.Remember the old saying that the definition of being insane is to do the same thing expecting a different results.  Well by that definition I'm insane.It may be great in a different application, and if you want to try it out, I have one for sale cheap.For me it was worse that useless in that it not only didn't help me, but it caused me trouble. .UPDATE :  After about two weeks, the company sent me a new one - which I didn't ask for, but they sent one anyway.  They must read the reviews.  This one seems to work - I don't know if the first one was bad or not as I shut down the computer before adding it this time.  So far so good.  It works and I didn't lose my indexing. My advice, don't just plug it in while your computer is running (windows 8.1).I'm a much happier camper.  Especially since I didn't ask for a new one or expect one - so far so good. Thanks Anker.I'm upgrading my one star to three.  I can't give more due to the trouble I had with the first one.  But I appreciate the service.",1.0
74839,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEATF4QBV626VHHYU2FLP4FEJXJA,5,"Slim design, short, clutter free cable cable connection and proven Anker quality. An ideal USB hub!",2021-06-16,True,"This is the perfect USB hub for my MacBook Pro. With the limited number of USB ports on the MacBook Pro, a multi port USB attachment is almost a requirement. When searching for a multi port data hub, I was immediately drawn to the Anker model, having had only excellent experiences with the multiple Anker devices that I already have, including data/charging cables, Bluetooth speakers and keyboards, portable chargers and wall chargers. The quality of Anker products and their customer service has always been excellent. The slim design of this data hub and the short connector are perfect for maintaining an uncluttered work space.I couldn’t be more pleased with this Anker data hub and anticipate years of trouble free use.",
74840,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEQXLUO3RARHKDNPGN6NVM2WNXXA,1,Common mouse and keyboard ineffective with this hub,2020-12-01,True,"I bought this item to be able to switch my wireless keyboard and mouse back and forth between computer setups. I've had success with using these kind of hubs before for this purpose. HOWEVER, this Anker brand hub is unusable with a super common Microsoft keyboard and common Logitech mouse. The keyboard lags to the point where I can't type emails, and the mouse skips all over the screen. I've had Anker products before, and I'd rank them overall a 3/5, but this particular Anker hub is 0/5 - completely unusable.",1.0
74841,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHR5ZBCSCGYN5DVZPLPRCXGGUFEA,2,Worked but needs replacement,2020-07-14,True,"Worked great and did the job with minimal performance drop compared to a direct plug in to my laptop (at most 10% drop in performance). After almost 4 years it suddenly stopped working and my 4 USB devices that I had plugged in would ""disconnect"" and be unable to reconnect after approx. 30 seconds from plugging in. I guess for the price and materials it is a component that requires replacement every couple of years and is NOT buy it for life. Will be looking elsewhere for a replacement that lasts longer than a few years.",1.0
74842,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHCHW2CQHUSBPPNXHFE4RPGIXXDA,4,"Good design for laptop users, poor design for desktop use.",2017-10-15,True,"UPDATED REVIEW***Full disclosure. I admit to not paying enough attention to the product image or description.Simply speaking, I didn't believe the photo was right. I mean who on earth would make a USB hub with a 6"" cable? With so many product images being heavily Photoshopped, and images on Amazon not being of the actual item being sold, it is VERY hard to tell for sure what you are getting.For use with desktop computers, this thing is very difficult to useIn order to actually get the ports anywhere useful, you have to add a USB 3.0 a/b cable. Which is an added expense. Desktops typically have the USB 3.0 ports on the back of the system. And stuffed in a desk, meaning to plug / unplug anything from the hub, you need to drag your computer out from under your desk to make the connection. Just not my idea of fun.For my laptop use it's a different story.I can use my USB hard drive, as well as my USB KVM cable where the cable actually reaches. Sadly on my laptop, the video port is on the side with the sole USB 3.0 port.The manufacturer / vendor has contacted me in regards to the cable issue, and appears to be very receptive to product input from customers, for which I am very grateful. This will serve them well in their business for years to come!The short cable issue aside, this has been a great little USB 3.0 hub. Disk performance using this is fine. No real problems. I can transfer data from my phone, to my external hard drive. No lags even when editing video.The form factor is quite small, and compact, again a great feature for your laptop bag, and not too bad for desktop use.Materials seem to be pretty much industry standard plastics, PVC, and metal etc... Nothing too shabby, nothing too fancy. Certainly no bling to brag about but that isn't what a USB hub is for anyway.All in all, I think I am going to get a different hub for my desktop application, and stash this one in my laptop bag where it is an ideal fit.",
74843,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG7UDHGY6SAAXJ64BG5V4WRRV6NA,4,Had problems after initial use.  Anker replaced the defective product,2018-10-19,True,"Update of initial review::Anker was eager to correct the problem of the (apparently) defective USB hub originally purchased.  I received a replacement product a few days after reporting the issue.  I changed my original review to ""I like it"". I will consider Anker products in the future because of their excellent service.My initial review:The hub Installed easily and it worked as expected for a week or two.  Began having ""driver power state failure"" errors and then my whole system would crash.  My PC is new,  refurbished, less than 4 months old and uses Windows 10 home.  Identifying the problem was time consuming.  Updated each and every USB driver one at a time via device manager (some of the USB drivers DID download as new - widows 10 update did not update these drivers automatically).  Problem did not go away.  Did meticulous analysis and worked with the pc vendor support. Eventually a USB port was identified by trial and error, using the error log and other methods.  The hub itself was not directly identified as the issue.  In fact got a authorization to return the pc for repair (they sent the box to return the PC).  Kept the hub out of the picture for a few days and tired to repeat the error.  I could not and have not returned the PC to the vendor.  This hub product was only used for a wireless mouse and a wireless keyboard.I am now using a powered hub without any problems.  None of the troubleshooting pointed to the hub but my system is running perfectly without itPlease mark this review as helpful if it is",
74844,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH3NCLAM7XXIWA5BIOPJTHU65CFQ,5,"Truly performs, great value -- see test numbers below",2017-10-01,True,"If you're ""living off your laptop"", you want peripherals that actually work, and perform as advertised.This Anker unit does just that.  (Note I received it today and tested immediately.  So, no ""aging"" data to report.)I've owned dozens of USB hubs over the years, and used them on both Windows and Mac.  I've learned (the hard way) to be highly skeptical of vendor claims about hubs.  For example, it's easy to slap ""USB 3.0"" on a product, even if the hardware is crappy.  When that's the case, you're getting lousy performance.  Remember: USB 3.0 is just an industry spec designed to offer speeds ""up to"" such and so.  It's not a promise that you're going to get that.  That part is up to the vendor.  So, don't get too excited just because you see ""USB 3.0"".The only question for a hub: will it perform as well as a direct connection to your machine?  My tests show the Anker does that.  (All tests on a Macbook Air 13"", and its USB 3.0 ports.)I used a great utility called BlackMagic Disk Speed Test (free at the app store).  This writes and reads test data to / from any drive you select and gives you a real number of what you're getting.  (And they do it properly, in Megabytes Per Second, denoted as MB/s.  Don't be fooled by products that use MegaBITS Per Second, denoted as ""mbps"".  There are 8 bits in a byte, so ""mbps"" inflates the figure by a factor of 8, which is deceptive.)So, here's the result.  First, I connected an external SSD drive directly to the Macbook Air USB port, and ran BlackMagic on it:Write speed: 231 MB/sRead speed: 250 MB/sThen I disconnected the SSD, plugged in the Anker hub, and then plugged the SSD into the hub.Result?  Exact same speeds.Nice product, Anker.  Especially for something so slim and small.",
